,tracks,playlist,danceability,acousticness,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,analysis,Add
258,2U0BLmYoSESYOdwMxW2yA9,0,0.285,0.6629999999999999,340672,0.23800000000000002,9.23e-06,5,0.0793,-9.623,0,0.0375,179.918,4,0.213,"AudioFeatures with fields:
  acousticness = 0.663
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2U0BLmYoSES...'
  danceability = 0.285
  duration_ms = 340672
  energy = 0.238
  id = '2U0BLmYoSESYOdwMxW2yA9'
  instrumentalness = 9.23e-06
  key = 5
  liveness = 0.0793
  loudness = -9.623
  mode = 0
  speechiness = 0.0375
  tempo = 179.918
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2U0BLmYoSESYOdwMxW2yA9'
  type = 'audio_features'
  uri = 'spotify:track:2U0BLmYoSESYOdwMxW2yA9'
  valence = 0.213",False
259,7IC7D8HIUgBqPiKDpOFBQt,0,0.611,0.345,314149,0.598,1.18e-05,4,0.183,-8.177999999999999,1,0.0551,177.963,4,0.604,"AudioFeatures with fields:
  acousticness = 0.345
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7IC7D8HIUgB...'
  danceability = 0.611
  duration_ms = 314149
  energy = 0.598
  id = '7IC7D8HIUgBqPiKDpOFBQt'
  instrumentalness = 1.18e-05
  key = 4
  liveness = 0.183
  loudness = -8.178
  mode = 1
  speechiness = 0.0551
  tempo = 177.963
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7IC7D8HIUgBqPiKDpOFBQt'
  type = 'audio_features'
  uri = 'spotify:track:7IC7D8HIUgBqPiKDpOFBQt'
  valence = 0.604",True
260,1GmdRxy1SKFc3wmgaqWkar,0,0.8859999999999999,0.254,145851,0.53,1.4499999999999998e-05,5,0.0548,-9.996,0,0.0802,110.03299999999999,4,0.9620000000000001,"AudioFeatures with fields:
  acousticness = 0.254
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1GmdRxy1SKF...'
  danceability = 0.886
  duration_ms = 145851
  energy = 0.53
  id = '1GmdRxy1SKFc3wmgaqWkar'
  instrumentalness = 1.45e-05
  key = 5
  liveness = 0.0548
  loudness = -9.996
  mode = 0
  speechiness = 0.0802
  tempo = 110.033
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1GmdRxy1SKFc3wmgaqWkar'
  type = 'audio_features'
  uri = 'spotify:track:1GmdRxy1SKFc3wmgaqWkar'
  valence = 0.962",False
261,68dGKf5eIchw0bxpuhk4g8,0,0.718,0.5720000000000001,289404,0.486,1.61e-06,7,0.0868,-8.507,1,0.057,79.999,4,0.511,"AudioFeatures with fields:
  acousticness = 0.572
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/68dGKf5eIch...'
  danceability = 0.718
  duration_ms = 289404
  energy = 0.486
  id = '68dGKf5eIchw0bxpuhk4g8'
  instrumentalness = 1.61e-06
  key = 7
  liveness = 0.0868
  loudness = -8.507
  mode = 1
  speechiness = 0.057
  tempo = 79.999
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/68dGKf5eIchw0bxpuhk4g8'
  type = 'audio_features'
  uri = 'spotify:track:68dGKf5eIchw0bxpuhk4g8'
  valence = 0.511",False
262,3d2kPoFFdufyNWo8Xav00f,0,0.753,0.6559999999999999,232997,0.569,0.00361,7,0.102,-8.958,1,0.0269,124.48700000000001,3,0.373,"AudioFeatures with fields:
  acousticness = 0.656
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3d2kPoFFduf...'
  danceability = 0.753
  duration_ms = 232997
  energy = 0.569
  id = '3d2kPoFFdufyNWo8Xav00f'
  instrumentalness = 0.00361
  key = 7
  liveness = 0.102
  loudness = -8.958
  mode = 1
  speechiness = 0.0269
  tempo = 124.487
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/3d2kPoFFdufyNWo8Xav00f'
  type = 'audio_features'
  uri = 'spotify:track:3d2kPoFFdufyNWo8Xav00f'
  valence = 0.373",True
263,2S41NYKvhfm94DbWLjLUmH,0,0.795,0.294,255413,0.8320000000000001,0.0,5,0.34299999999999997,-3.215,0,0.0676,131.986,4,0.773,"AudioFeatures with fields:
  acousticness = 0.294
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2S41NYKvhfm...'
  danceability = 0.795
  duration_ms = 255413
  energy = 0.832
  id = '2S41NYKvhfm94DbWLjLUmH'
  instrumentalness = 0
  key = 5
  liveness = 0.343
  loudness = -3.215
  mode = 0
  speechiness = 0.0676
  tempo = 131.986
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2S41NYKvhfm94DbWLjLUmH'
  type = 'audio_features'
  uri = 'spotify:track:2S41NYKvhfm94DbWLjLUmH'
  valence = 0.773",True
264,0tIQRW7OQs8NSsufOOetHo,0,0.6990000000000001,0.17800000000000002,217500,0.564,0.0013,4,0.114,-7.105,0,0.0474,107.905,4,0.621,"AudioFeatures with fields:
  acousticness = 0.178
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0tIQRW7OQs8...'
  danceability = 0.699
  duration_ms = 217500
  energy = 0.564
  id = '0tIQRW7OQs8NSsufOOetHo'
  instrumentalness = 0.0013
  key = 4
  liveness = 0.114
  loudness = -7.105
  mode = 0
  speechiness = 0.0474
  tempo = 107.905
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0tIQRW7OQs8NSsufOOetHo'
  type = 'audio_features'
  uri = 'spotify:track:0tIQRW7OQs8NSsufOOetHo'
  valence = 0.621",False
265,6jX3m7Odpssvxbw76Jaica,0,0.584,0.7929999999999999,287928,0.179,0.0,9,0.106,-9.116,1,0.0277,99.831,4,0.235,"AudioFeatures with fields:
  acousticness = 0.793
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6jX3m7Odpss...'
  danceability = 0.584
  duration_ms = 287928
  energy = 0.179
  id = '6jX3m7Odpssvxbw76Jaica'
  instrumentalness = 0
  key = 9
  liveness = 0.106
  loudness = -9.116
  mode = 1
  speechiness = 0.0277
  tempo = 99.831
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6jX3m7Odpssvxbw76Jaica'
  type = 'audio_features'
  uri = 'spotify:track:6jX3m7Odpssvxbw76Jaica'
  valence = 0.235",False
266,1vBmaijoCBoqmwc3zs5n3s,0,0.833,0.175,206947,0.917,1.92e-06,7,0.109,-5.497999999999999,1,0.0597,110.001,4,0.8740000000000001,"AudioFeatures with fields:
  acousticness = 0.175
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1vBmaijoCBo...'
  danceability = 0.833
  duration_ms = 206947
  energy = 0.917
  id = '1vBmaijoCBoqmwc3zs5n3s'
  instrumentalness = 1.92e-06
  key = 7
  liveness = 0.109
  loudness = -5.498
  mode = 1
  speechiness = 0.0597
  tempo = 110.001
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1vBmaijoCBoqmwc3zs5n3s'
  type = 'audio_features'
  uri = 'spotify:track:1vBmaijoCBoqmwc3zs5n3s'
  valence = 0.874",True
267,0pw3p4gf5homOkvOGOJulF,0,0.314,0.779,310073,0.475,0.00539,5,0.34,-12.38,1,0.0838,78.992,4,0.312,"AudioFeatures with fields:
  acousticness = 0.779
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0pw3p4gf5ho...'
  danceability = 0.314
  duration_ms = 310073
  energy = 0.475
  id = '0pw3p4gf5homOkvOGOJulF'
  instrumentalness = 0.00539
  key = 5
  liveness = 0.34
  loudness = -12.38
  mode = 1
  speechiness = 0.0838
  tempo = 78.992
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0pw3p4gf5homOkvOGOJulF'
  type = 'audio_features'
  uri = 'spotify:track:0pw3p4gf5homOkvOGOJulF'
  valence = 0.312",True
268,0LtuveFgRP4lkksywmCtxV,0,0.772,0.0719,172015,0.748,7.79e-06,10,0.0657,-3.6660000000000004,0,0.0444,99.971,4,0.493,"AudioFeatures with fields:
  acousticness = 0.0719
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0LtuveFgRP4...'
  danceability = 0.772
  duration_ms = 172015
  energy = 0.748
  id = '0LtuveFgRP4lkksywmCtxV'
  instrumentalness = 7.79e-06
  key = 10
  liveness = 0.0657
  loudness = -3.666
  mode = 0
  speechiness = 0.0444
  tempo = 99.971
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0LtuveFgRP4lkksywmCtxV'
  type = 'audio_features'
  uri = 'spotify:track:0LtuveFgRP4lkksywmCtxV'
  valence = 0.493",True
269,2TXOyaaEIJ4agpoHqFT88D,0,0.44,0.935,169301,0.276,1.5399999999999998e-05,9,0.0899,-12.812000000000001,0,0.0293,93.05,4,0.207,"AudioFeatures with fields:
  acousticness = 0.935
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2TXOyaaEIJ4...'
  danceability = 0.44
  duration_ms = 169301
  energy = 0.276
  id = '2TXOyaaEIJ4agpoHqFT88D'
  instrumentalness = 1.54e-05
  key = 9
  liveness = 0.0899
  loudness = -12.812
  mode = 0
  speechiness = 0.0293
  tempo = 93.05
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2TXOyaaEIJ4agpoHqFT88D'
  type = 'audio_features'
  uri = 'spotify:track:2TXOyaaEIJ4agpoHqFT88D'
  valence = 0.207",False
270,4yBnYuHh2ygMxtcoCUp6A1,0,0.41600000000000004,0.483,267341,0.586,0.0,2,0.12,-8.83,1,0.0479,195.092,3,0.502,"AudioFeatures with fields:
  acousticness = 0.483
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4yBnYuHh2yg...'
  danceability = 0.416
  duration_ms = 267341
  energy = 0.586
  id = '4yBnYuHh2ygMxtcoCUp6A1'
  instrumentalness = 0
  key = 2
  liveness = 0.12
  loudness = -8.83
  mode = 1
  speechiness = 0.0479
  tempo = 195.092
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/4yBnYuHh2ygMxtcoCUp6A1'
  type = 'audio_features'
  uri = 'spotify:track:4yBnYuHh2ygMxtcoCUp6A1'
  valence = 0.502",True
271,1uratIpphlMF8Ynu7amQt4,0,0.5,0.848,304605,0.313,0.0,1,0.105,-9.95,0,0.033,133.504,4,0.484,"AudioFeatures with fields:
  acousticness = 0.848
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1uratIpphlM...'
  danceability = 0.5
  duration_ms = 304605
  energy = 0.313
  id = '1uratIpphlMF8Ynu7amQt4'
  instrumentalness = 0
  key = 1
  liveness = 0.105
  loudness = -9.95
  mode = 0
  speechiness = 0.033
  tempo = 133.504
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1uratIpphlMF8Ynu7amQt4'
  type = 'audio_features'
  uri = 'spotify:track:1uratIpphlMF8Ynu7amQt4'
  valence = 0.484",False
272,3uZiNvBNQldjl4OJiKsuxe,0,0.552,0.42100000000000004,353676,0.6679999999999999,0.0117,2,0.159,-9.111,1,0.0473,95.03200000000001,4,0.152,"AudioFeatures with fields:
  acousticness = 0.421
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3uZiNvBNQld...'
  danceability = 0.552
  duration_ms = 353676
  energy = 0.668
  id = '3uZiNvBNQldjl4OJiKsuxe'
  instrumentalness = 0.0117
  key = 2
  liveness = 0.159
  loudness = -9.111
  mode = 1
  speechiness = 0.0473
  tempo = 95.032
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3uZiNvBNQldjl4OJiKsuxe'
  type = 'audio_features'
  uri = 'spotify:track:3uZiNvBNQldjl4OJiKsuxe'
  valence = 0.152",True
273,0f6cGe7JVOKXfTUZCvj43L,0,0.6579999999999999,0.746,367747,0.386,0.0026899999999999997,11,0.348,-9.91,0,0.0315,100.012,4,0.295,"AudioFeatures with fields:
  acousticness = 0.746
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0f6cGe7JVOK...'
  danceability = 0.658
  duration_ms = 367747
  energy = 0.386
  id = '0f6cGe7JVOKXfTUZCvj43L'
  instrumentalness = 0.00269
  key = 11
  liveness = 0.348
  loudness = -9.91
  mode = 0
  speechiness = 0.0315
  tempo = 100.012
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0f6cGe7JVOKXfTUZCvj43L'
  type = 'audio_features'
  uri = 'spotify:track:0f6cGe7JVOKXfTUZCvj43L'
  valence = 0.295",False
274,6kekHWEQ4SyMe5EjYAlveP,0,0.627,0.214,240169,0.779,9.34e-06,4,0.11199999999999999,-4.944,0,0.0392,149.929,4,0.619,"AudioFeatures with fields:
  acousticness = 0.214
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6kekHWEQ4Sy...'
  danceability = 0.627
  duration_ms = 240169
  energy = 0.779
  id = '6kekHWEQ4SyMe5EjYAlveP'
  instrumentalness = 9.34e-06
  key = 4
  liveness = 0.112
  loudness = -4.944
  mode = 0
  speechiness = 0.0392
  tempo = 149.929
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6kekHWEQ4SyMe5EjYAlveP'
  type = 'audio_features'
  uri = 'spotify:track:6kekHWEQ4SyMe5EjYAlveP'
  valence = 0.619",False
275,6ocOeSjnWPcSTaSsi0zIdY,0,0.507,0.41200000000000003,325934,0.787,0.0,7,0.32299999999999995,-5.947,0,0.061,114.875,4,0.49,"AudioFeatures with fields:
  acousticness = 0.412
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6ocOeSjnWPc...'
  danceability = 0.507
  duration_ms = 325934
  energy = 0.787
  id = '6ocOeSjnWPcSTaSsi0zIdY'
  instrumentalness = 0
  key = 7
  liveness = 0.323
  loudness = -5.947
  mode = 0
  speechiness = 0.061
  tempo = 114.875
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6ocOeSjnWPcSTaSsi0zIdY'
  type = 'audio_features'
  uri = 'spotify:track:6ocOeSjnWPcSTaSsi0zIdY'
  valence = 0.49",True
276,1IoxGrWb23loXQwuqfCWCb,0,0.72,0.395,285040,0.7809999999999999,0.0,6,0.0745,-5.468999999999999,0,0.0783,81.0,4,0.38299999999999995,"AudioFeatures with fields:
  acousticness = 0.395
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1IoxGrWb23l...'
  danceability = 0.72
  duration_ms = 285040
  energy = 0.781
  id = '1IoxGrWb23loXQwuqfCWCb'
  instrumentalness = 0
  key = 6
  liveness = 0.0745
  loudness = -5.469
  mode = 0
  speechiness = 0.0783
  tempo = 81.0
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1IoxGrWb23loXQwuqfCWCb'
  type = 'audio_features'
  uri = 'spotify:track:1IoxGrWb23loXQwuqfCWCb'
  valence = 0.383",False
277,62oyha62ctsan73vesCXXk,0,0.391,0.152,50000,0.32899999999999996,0.85,2,0.128,-9.724,1,0.0434,179.93599999999998,3,0.32899999999999996,"AudioFeatures with fields:
  acousticness = 0.152
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/62oyha62cts...'
  danceability = 0.391
  duration_ms = 50000
  energy = 0.329
  id = '62oyha62ctsan73vesCXXk'
  instrumentalness = 0.85
  key = 2
  liveness = 0.128
  loudness = -9.724
  mode = 1
  speechiness = 0.0434
  tempo = 179.936
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/62oyha62ctsan73vesCXXk'
  type = 'audio_features'
  uri = 'spotify:track:62oyha62ctsan73vesCXXk'
  valence = 0.329",True
278,5TLFiGnxajzsG9aSdkFzep,0,0.696,0.0658,104693,0.927,0.5539999999999999,0,0.0665,-2.7,0,0.158,102.016,3,0.855,"AudioFeatures with fields:
  acousticness = 0.0658
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5TLFiGnxajz...'
  danceability = 0.696
  duration_ms = 104693
  energy = 0.927
  id = '5TLFiGnxajzsG9aSdkFzep'
  instrumentalness = 0.554
  key = 0
  liveness = 0.0665
  loudness = -2.7
  mode = 0
  speechiness = 0.158
  tempo = 102.016
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/5TLFiGnxajzsG9aSdkFzep'
  type = 'audio_features'
  uri = 'spotify:track:5TLFiGnxajzsG9aSdkFzep'
  valence = 0.855",True
279,6YNh7d9B3Jlwlzkvq2MMbb,0,0.863,0.151,274989,0.753,0.0141,11,0.0618,-5.067,0,0.128,98.02,4,0.616,"AudioFeatures with fields:
  acousticness = 0.151
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6YNh7d9B3Jl...'
  danceability = 0.863
  duration_ms = 274989
  energy = 0.753
  id = '6YNh7d9B3Jlwlzkvq2MMbb'
  instrumentalness = 0.0141
  key = 11
  liveness = 0.0618
  loudness = -5.067
  mode = 0
  speechiness = 0.128
  tempo = 98.02
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6YNh7d9B3Jlwlzkvq2MMbb'
  type = 'audio_features'
  uri = 'spotify:track:6YNh7d9B3Jlwlzkvq2MMbb'
  valence = 0.616",False
280,2EOVWPjEzazDb5krzCVpHJ,0,0.579,0.813,219220,0.461,1.93e-06,11,0.126,-6.695,1,0.0265,105.059,4,0.38299999999999995,"AudioFeatures with fields:
  acousticness = 0.813
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2EOVWPjEzaz...'
  danceability = 0.579
  duration_ms = 219220
  energy = 0.461
  id = '2EOVWPjEzazDb5krzCVpHJ'
  instrumentalness = 1.93e-06
  key = 11
  liveness = 0.126
  loudness = -6.695
  mode = 1
  speechiness = 0.0265
  tempo = 105.059
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2EOVWPjEzazDb5krzCVpHJ'
  type = 'audio_features'
  uri = 'spotify:track:2EOVWPjEzazDb5krzCVpHJ'
  valence = 0.383",False
281,7eS07q4Ft2ySmiH7NalStq,0,0.845,0.14400000000000002,205000,0.7979999999999999,1.4800000000000002e-05,9,0.304,-7.018,1,0.153,89.95200000000001,3,0.888,"AudioFeatures with fields:
  acousticness = 0.144
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7eS07q4Ft2y...'
  danceability = 0.845
  duration_ms = 205000
  energy = 0.798
  id = '7eS07q4Ft2ySmiH7NalStq'
  instrumentalness = 1.48e-05
  key = 9
  liveness = 0.304
  loudness = -7.018
  mode = 1
  speechiness = 0.153
  tempo = 89.952
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/7eS07q4Ft2ySmiH7NalStq'
  type = 'audio_features'
  uri = 'spotify:track:7eS07q4Ft2ySmiH7NalStq'
  valence = 0.888",True
282,4BTPzhEsyW3blWcxcuhLM0,0,0.63,0.295,382973,0.63,1.26e-05,4,0.0934,-7.525,1,0.0364,107.103,4,0.517,"AudioFeatures with fields:
  acousticness = 0.295
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4BTPzhEsyW3...'
  danceability = 0.63
  duration_ms = 382973
  energy = 0.63
  id = '4BTPzhEsyW3blWcxcuhLM0'
  instrumentalness = 1.26e-05
  key = 4
  liveness = 0.0934
  loudness = -7.525
  mode = 1
  speechiness = 0.0364
  tempo = 107.103
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4BTPzhEsyW3blWcxcuhLM0'
  type = 'audio_features'
  uri = 'spotify:track:4BTPzhEsyW3blWcxcuhLM0'
  valence = 0.517",True
283,4Ndcwn2iAt1MdU6lpw24ZQ,0,0.527,0.557,209032,0.535,0.0,11,0.14800000000000002,-6.825,0,0.0282,93.021,4,0.158,"AudioFeatures with fields:
  acousticness = 0.557
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4Ndcwn2iAt1...'
  danceability = 0.527
  duration_ms = 209032
  energy = 0.535
  id = '4Ndcwn2iAt1MdU6lpw24ZQ'
  instrumentalness = 0
  key = 11
  liveness = 0.148
  loudness = -6.825
  mode = 0
  speechiness = 0.0282
  tempo = 93.021
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4Ndcwn2iAt1MdU6lpw24ZQ'
  type = 'audio_features'
  uri = 'spotify:track:4Ndcwn2iAt1MdU6lpw24ZQ'
  valence = 0.158",True
284,3AeOPuf7VfwUsxeQNN9Vsv,0,0.75,0.16399999999999998,195008,0.685,0.00128,7,0.107,-9.021,1,0.036000000000000004,100.00299999999999,4,0.722,"AudioFeatures with fields:
  acousticness = 0.164
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3AeOPuf7Vfw...'
  danceability = 0.75
  duration_ms = 195008
  energy = 0.685
  id = '3AeOPuf7VfwUsxeQNN9Vsv'
  instrumentalness = 0.00128
  key = 7
  liveness = 0.107
  loudness = -9.021
  mode = 1
  speechiness = 0.036
  tempo = 100.003
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3AeOPuf7VfwUsxeQNN9Vsv'
  type = 'audio_features'
  uri = 'spotify:track:3AeOPuf7VfwUsxeQNN9Vsv'
  valence = 0.722",True
285,024wLxc5GP1FERJTKflxEe,0,0.442,0.192,256320,0.634,0.0,10,0.11599999999999999,-8.302,1,0.142,124.57799999999999,4,0.495,"AudioFeatures with fields:
  acousticness = 0.192
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/024wLxc5GP1...'
  danceability = 0.442
  duration_ms = 256320
  energy = 0.634
  id = '024wLxc5GP1FERJTKflxEe'
  instrumentalness = 0
  key = 10
  liveness = 0.116
  loudness = -8.302
  mode = 1
  speechiness = 0.142
  tempo = 124.578
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/024wLxc5GP1FERJTKflxEe'
  type = 'audio_features'
  uri = 'spotify:track:024wLxc5GP1FERJTKflxEe'
  valence = 0.495",True
286,2DxhfuyHsvTvY5uUdClqYu,0,0.61,0.37,299777,0.46799999999999997,1.8e-05,0,0.0958,-10.562000000000001,1,0.0393,139.97799999999998,4,0.40299999999999997,"AudioFeatures with fields:
  acousticness = 0.37
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2DxhfuyHsvT...'
  danceability = 0.61
  duration_ms = 299777
  energy = 0.468
  id = '2DxhfuyHsvTvY5uUdClqYu'
  instrumentalness = 1.8e-05
  key = 0
  liveness = 0.0958
  loudness = -10.562
  mode = 1
  speechiness = 0.0393
  tempo = 139.978
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2DxhfuyHsvTvY5uUdClqYu'
  type = 'audio_features'
  uri = 'spotify:track:2DxhfuyHsvTvY5uUdClqYu'
  valence = 0.403",True
287,5XXqpnR6zSzHMBrTP0s8Wz,0,0.513,0.27399999999999997,226750,0.594,1.24e-06,4,0.131,-9.127,0,0.0329,127.976,4,0.475,"AudioFeatures with fields:
  acousticness = 0.274
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5XXqpnR6zSz...'
  danceability = 0.513
  duration_ms = 226750
  energy = 0.594
  id = '5XXqpnR6zSzHMBrTP0s8Wz'
  instrumentalness = 1.24e-06
  key = 4
  liveness = 0.131
  loudness = -9.127
  mode = 0
  speechiness = 0.0329
  tempo = 127.976
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5XXqpnR6zSzHMBrTP0s8Wz'
  type = 'audio_features'
  uri = 'spotify:track:5XXqpnR6zSzHMBrTP0s8Wz'
  valence = 0.475",True
288,5BOGGfhRkPzaHIoXKzD4Bb,0,0.616,0.52,276000,0.375,0.0,6,0.0636,-7.4639999999999995,0,0.0254,96.351,4,0.47,"AudioFeatures with fields:
  acousticness = 0.52
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5BOGGfhRkPz...'
  danceability = 0.616
  duration_ms = 276000
  energy = 0.375
  id = '5BOGGfhRkPzaHIoXKzD4Bb'
  instrumentalness = 0
  key = 6
  liveness = 0.0636
  loudness = -7.464
  mode = 0
  speechiness = 0.0254
  tempo = 96.351
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5BOGGfhRkPzaHIoXKzD4Bb'
  type = 'audio_features'
  uri = 'spotify:track:5BOGGfhRkPzaHIoXKzD4Bb'
  valence = 0.47",False
289,1OdRZ8NumlJD44u0oyGSi9,0,0.638,0.479,238854,0.589,0.0,5,0.253,-7.425,0,0.046,94.992,4,0.703,"AudioFeatures with fields:
  acousticness = 0.479
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1OdRZ8NumlJ...'
  danceability = 0.638
  duration_ms = 238854
  energy = 0.589
  id = '1OdRZ8NumlJD44u0oyGSi9'
  instrumentalness = 0
  key = 5
  liveness = 0.253
  loudness = -7.425
  mode = 0
  speechiness = 0.046
  tempo = 94.992
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1OdRZ8NumlJD44u0oyGSi9'
  type = 'audio_features'
  uri = 'spotify:track:1OdRZ8NumlJD44u0oyGSi9'
  valence = 0.703",True
290,18e3XXYCv4Tx8uUl1mP3CN,0,0.732,0.209,288903,0.9440000000000001,0.0,0,0.40299999999999997,-4.115,1,0.09,120.01899999999999,4,0.9570000000000001,"AudioFeatures with fields:
  acousticness = 0.209
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/18e3XXYCv4T...'
  danceability = 0.732
  duration_ms = 288903
  energy = 0.944
  id = '18e3XXYCv4Tx8uUl1mP3CN'
  instrumentalness = 0
  key = 0
  liveness = 0.403
  loudness = -4.115
  mode = 1
  speechiness = 0.09
  tempo = 120.019
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/18e3XXYCv4Tx8uUl1mP3CN'
  type = 'audio_features'
  uri = 'spotify:track:18e3XXYCv4Tx8uUl1mP3CN'
  valence = 0.957",True
291,2436qFo91myUvcU2l1lVFI,0,0.6809999999999999,0.359,234242,0.565,5.09e-06,5,0.125,-8.027000000000001,1,0.0765,154.925,4,0.655,"AudioFeatures with fields:
  acousticness = 0.359
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2436qFo91my...'
  danceability = 0.681
  duration_ms = 234242
  energy = 0.565
  id = '2436qFo91myUvcU2l1lVFI'
  instrumentalness = 5.09e-06
  key = 5
  liveness = 0.125
  loudness = -8.027
  mode = 1
  speechiness = 0.0765
  tempo = 154.925
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2436qFo91myUvcU2l1lVFI'
  type = 'audio_features'
  uri = 'spotify:track:2436qFo91myUvcU2l1lVFI'
  valence = 0.655",False
292,5zgTS5iq55b75jLp9RVm4U,0,0.6559999999999999,0.757,204500,0.376,0.0,11,0.218,-7.9239999999999995,1,0.0534,139.806,4,0.4,"AudioFeatures with fields:
  acousticness = 0.757
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5zgTS5iq55b...'
  danceability = 0.656
  duration_ms = 204500
  energy = 0.376
  id = '5zgTS5iq55b75jLp9RVm4U'
  instrumentalness = 0
  key = 11
  liveness = 0.218
  loudness = -7.924
  mode = 1
  speechiness = 0.0534
  tempo = 139.806
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5zgTS5iq55b75jLp9RVm4U'
  type = 'audio_features'
  uri = 'spotify:track:5zgTS5iq55b75jLp9RVm4U'
  valence = 0.4",False
293,0qvoxfYodIfe14gaidhnsV,0,0.747,0.301,194500,0.86,0.0383,6,0.0743,-4.071000000000001,0,0.27899999999999997,90.445,4,0.625,"AudioFeatures with fields:
  acousticness = 0.301
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0qvoxfYodIf...'
  danceability = 0.747
  duration_ms = 194500
  energy = 0.86
  id = '0qvoxfYodIfe14gaidhnsV'
  instrumentalness = 0.0383
  key = 6
  liveness = 0.0743
  loudness = -4.071
  mode = 0
  speechiness = 0.279
  tempo = 90.445
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0qvoxfYodIfe14gaidhnsV'
  type = 'audio_features'
  uri = 'spotify:track:0qvoxfYodIfe14gaidhnsV'
  valence = 0.625",True
